"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate","CYP3A4|Ontogeny factor","CYP3A4|Ontogeny factor GI","UGT1A4|Ontogeny factor","UGT1A4|Ontogeny factor GI"
0,"MALE","European_ICRP_2002",12.0519587194741,0.818556074044182,1.00033866079758,0.149407115808742,54.8349992016274,2.85962143952941,40,8.98138217150054,0.37,0.173905006540787,0.0655585737313449,0.0473642921446296,1.96497331763967,1.21727429029074,1.01798033276243,2.36973163314003,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0248432129297906,0.00197928054426568,0.545055113616989,0.10433423906624,1.00454251223201,0.117232061229883,30,54,0.0632838207042011,1.5,15.0733445510256,0.9,44.3233687327346,2.67421453842116,1.34093252444678,0.25949487748897,20.5008094376681,0.659830876775534,1.11580784411562,1.03796091374149,0.25949487748897,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0278449488928999,0.552429134127505,45.9830830868429,0.170478986781782,1.31211958380477,2425.80599326259,0.106435543385177,0.848532451840406,0.546611029025187,0.230921337507035,0.261429501271259,0.58,4.11901529858418,0.013,0.0238,0.0072,0.217475107393515,0.816357552285506,0.765020640859414,0.301403785604706,0.022,0.0049,0.0078,0.0042,0.0795218824051233,0.233447855394168,0.670399666858381,0.765020640859414,0.0337285358065732,0.0442638263431358,0.511063301306235,0.178281676360982,0.489828217262293,0.188021361947278,0.0927812893842103,0.944935278643876,0.957488111827181,1.49170903610632,1.12482221103177,1.41916002426227
1,"MALE","European_ICRP_2002",15.8814666098135,0.980392441110624,1.10654426748879,0.127954316920535,70.1070437201043,5.04350974552497,40,11.1408372924886,0.37,0.26351394185117,0.112722169298322,0.0686105760400493,2.94826372623752,1.47856283301698,0.702090274306647,1.92876512198904,0.601044233892599,0.593531180968942,0.0015026105847315,0.348955766107401,0.348955766102444,0.418746919322933,0.640863414387984,0.691200868976489,0.0012020884677852,0.00152064191174828,0.3140601894922,0.0209373459661467,0.0697911532204889,0.0308745053420065,0.00196723580021724,0.902400287749866,0.118123092849636,1.25699722943904,0.115133640609683,30,54,0.0830096197967832,1.5,14.9891255388313,0.9,44.81476965553,3.45592644220069,1.39236483562603,0.31037695358676,9.83199863200645,0.681541041857702,0.926557849808449,1.24146816242501,0.31037695358676,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0548449186016783,0.598588902308157,97.7848373235036,0.21118556796747,1.35950210148445,2505,0.0944564397761469,0.896506649992429,0.646707493222917,0.276963657784893,0.538495138579741,0.58,6.35922624143397,0.013,0.0238,0.0072,0.177,0.811,0.76,0.2796519220358,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.034471077195548,0.0441076016674588,0.626472621617142,0.2803197479362,0.611764646501653,0.270979021694645,0.0733070524737102,1.16480039953135,1.08974551550396,0.955214934399686,0.986739168071055,1.04020227320928
2,"MALE","European_ICRP_2002",25.0077058584902,1.15498650989519,0.904450168035713,0.254687615168268,82.9680471589221,2.55319648634326,40,9.90907265757521,0.37,0.169114616032893,0.0756851976430228,0.0507243621693595,2.41752133244325,1.10110974380299,0.992122229165537,14.8571015273873,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0227073344962911,0.00192534243097943,0.538955928460732,0.102959299228928,0.959195717939421,0.142120576115455,30,54,0.0857542273166755,1.5,14.9461910197938,0.9,42.8646629182225,2.85455231880093,0.483408737805459,0.25231304264867,23.23860534812,0.47188905110869,1.33865914292805,1.00923663862982,0.25231304264867,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0471855449586556,0.519085517018019,239.295909511592,0.162849023935155,1.18889245499907,2414.4682699947,0.0774434295629205,0.835963977354118,0.635670413581455,0.224001163608629,0.198678725035051,0.58,3.90524138187973,0.013,0.0238,0.0072,0.223269681828766,0.817124560392669,0.765739415411133,0.304468035136568,0.022,0.0049,0.0078,0.0042,0.0795965971282625,0.239668020042177,0.671029540347124,0.765739415411133,0.0350417517448398,0.0263934127720912,0.539908352433719,0.182862330085809,0.786391627911219,0.181401801703064,0.117452333683284,0.891834167894076,0.826035772347425,1.34016119237258,0.493526244580374,1.06144641617136
3,"MALE","European_ICRP_2002",11.8922885973659,1.11273470843614,0.756801761361611,0.148459654479907,54.3756428030345,2.77780030517736,40,8.95011256091565,0.37,0.144030489087362,0.0777810482877,0.0501410280359473,1.93681213800026,1.21863249733356,0.998005276116793,2.6882972086163,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0250819178199129,0.00189559656189326,0.575542426038753,0.108403957780176,0.907650420132183,0.0625505872991895,30,54,0.112976722511186,1.5,15.0602126008407,0.9,43.4740781572203,2.79946730703003,0.792518531621887,0.257577194652594,12.2266769064325,1.27290568198558,1.07092900485311,1.03029100060733,0.257577194652594,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0363345073834249,0.552481787726205,182.449552385728,0.174502950345345,1.18218598693583,2422.77861129156,0.116299120021,0.827310822998897,0.51972064129194,0.223905197570983,0.205280080804066,0.58,3.83762435020239,0.013,0.0238,0.0072,0.21902236602389,0.816562357647252,0.765212566969065,0.302221996948226,0.022,0.0049,0.0078,0.0042,0.0795418326191528,0.235108754488921,0.670567854738681,0.765212566969065,0.0321407601893326,0.0391857386862098,0.563510615118667,0.198965307969159,0.490579580778601,0.195866817329812,0.0353927969172909,0.995431376008014,1.13840977594045,0.47741726978065,0.670035468510724,0.992760961908673
4,"MALE","European_ICRP_2002",13.3780244653098,1.17010277600613,1.27121207110187,0.151687966421347,59.0763483280666,3.66423709954332,40,9.39118570152797,0.37,0.173592767105835,0.0886840783413331,0.0545920413632662,2.12393637028693,1.21609844435506,0.810209498336886,2.5824925410627,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0279035013957629,0.00194577547123949,0.679310263463126,0.0823681626062068,1.07011948861931,0.138626984494644,30,54,0.132471498836524,1.5,15.4169790095948,0.9,45.172527740081,2.94375175418878,0.937829628934207,0.278353057020547,18.5724321571538,0.920381197607695,1.170252297653,1.11338558571119,0.278353057020547,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0447942329528307,0.589563814196744,87.4171747275319,0.199255266446299,1.32499951146199,2455.5767726831,0.078942660957016,0.843863627244605,0.703825686982234,0.260898569955534,0.19926649916805,0.58,4.85746549129801,0.013,0.0238,0.0072,0.202259618950944,0.814343529837387,0.763133270871041,0.293357629004567,0.022,0.0049,0.0078,0.0042,0.079325695261595,0.217114845201578,0.668745734736991,0.763133270871041,0.0300443413962591,0.0351272536419649,0.642528513559958,0.19797724181687,0.524406291443898,0.229164211981014,0.1292187168787,1.06636755295108,1.10216020671162,1.06183405421026,0.711795297128342,0.948430584531971
5,"MALE","European_ICRP_2002",11.5675910803721,1.27373584557821,0.542422470155819,0.151542459476192,52.9853793902221,2.31856931202047,40,8.73683830444822,0.37,0.149608145179385,0.0609405967990194,0.051040754087201,1.85195195799032,1.01534281383101,0.912397301442205,2.23582835296735,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0229287328480124,0.00185841550308549,0.502616448151593,0.0705296766888574,0.875486597078228,0.114465484197012,30,54,0.0961751511551356,1.5,14.7201503042409,0.9,44.9095967967019,2.78157682637944,1.1079471146723,0.24681396825048,11.596521752043,0.470041856255997,1.19266531190874,0.987242687308799,0.24681396825048,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0412463381960925,0.495860298757901,144.278941809404,0.152049729554932,1.36766396340618,2405.78706454476,0.0933859805969914,0.907023319473377,0.733180389659492,0.198044820008283,0.197051011793076,0.58,4.14799187811198,0.013,0.0238,0.0072,0.227706541856023,0.817711852462049,0.766289775426828,0.306814306879795,0.022,0.0049,0.0078,0.0042,0.0796538056035781,0.244430751144884,0.671511829518773,0.766289775426828,0.0317254311900242,0.0369354749537218,0.507569913785516,0.145151170286425,0.451804706725696,0.165951692179812,0.068268957337661,0.872267962058061,1.10085016571231,0.695917624616487,0.781219088829564,0.897085419573153
6,"MALE","European_ICRP_2002",17.1922759327061,0.913940543132901,1.60662972031484,0.159127798719683,70.4564815004594,5.34321079000049,40,10.3942619850024,0.37,0.252941481464072,0.104786372343365,0.063182192089136,2.60769675318578,1.33143155681317,0.678726747491851,3.30884007986709,0.608237058960012,0.600634095723012,0.00152059264740003,0.341762941039988,0.341762941035331,0.410115529242398,0.648532764116112,0.699472617804013,0.00121647411792002,0.00153883975916883,0.307586646931798,0.0205057764621199,0.0683525882070663,0.0319422611433246,0.00201781560164659,0.832379001995936,0.131301596177694,1.19906798676209,0.201871676724452,30,54,0.117644014667353,1.5,15.1646810162073,0.9,44.3474061149142,3.42618935731807,1.09008440201671,0.315315427397628,11.4768211854001,4.17472161794383,1.11391901980602,1.26122445527683,0.315315427397628,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0625038259883124,0.59002360316203,372.010837812694,0.253943376570912,1.32064855131682,2505,0.121830528973272,0.950182780176564,0.932669217927959,0.293238182640957,0.365717399280411,0.58,6.54065409340739,0.013,0.0238,0.0072,0.177,0.811,0.76,0.277254313679996,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0329249191375115,0.072237743657218,0.723804921135409,0.276501934274428,0.578960162243455,0.26680608560198,0.0463703182054502,1.21299273993577,1.43720226815707,1.22891235560754,1.15898750117528,0.509579858865842
7,"MALE","European_ICRP_2002",20.4435621745833,0.714430166056844,1.17872004326298,0.188636296236895,76.8897676964843,3.29444289640265,40,10.4103577770171,0.37,0.198851348434339,0.0893556783377802,0.0568597155660591,2.66145128649458,1.24078154119884,0.931011639150508,7.79844446298258,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0251417204874437,0.00212491730161803,0.667152828834383,0.0976887375537548,1.01085464079849,0.142730695586258,30,54,0.125973139601556,1.5,14.8808608038062,0.9,46.0183202557929,3.02434093568852,1.82983482222225,0.269686005384437,5.70640963045036,2.29840115152274,0.716268143499577,1.07872107710878,0.269686005384437,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0466399108721147,0.575252532318518,110.655375668423,0.211198002290524,1.36263727965728,2441.8943871669,0.113666678069256,0.936746835320843,0.826955489191278,0.247572347032158,0.233125510742082,0.58,5.78366633135736,0.013,0.0238,0.0072,0.20925252215136,0.815269156646958,0.764000689336237,0.297055571035974,0.022,0.0049,0.0078,0.0042,0.079415861128372,0.224621351461912,0.669505867234123,0.764000689336237,0.033320102684043,0.0384176715662064,0.60039212622882,0.218430912661529,0.699344597354813,0.177388959673297,0.040688402588372,1.01778454480923,1.13096382952462,1.04239556141822,1.47866966636422,1.17099585838048
8,"MALE","European_ICRP_2002",19.8583210941845,1.39519845708114,0.978088178395938,0.151883908809641,79.4211901017077,4.84476401230542,40,11.4344526815276,0.37,0.282662612667093,0.120556860120727,0.0590706056633485,3.13978529009521,1.32558742778767,0.666402687294167,5.15269611773886,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0297409079119229,0.00214005864743738,0.771847933524898,0.106704255941308,1.2067419423933,0.242716163904413,30,54,0.0996268721975608,1.5,14.6297460893324,0.9,43.367795148983,3.87298507376324,1.19437765606902,0.306021656538408,11.794174044487,0.788566564438955,1.01246069590292,1.22404817851351,0.306021656538408,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0532236635931054,0.588075326219052,62.0578465228041,0.228026706067159,1.45359745698249,2499.2562684553,0.125830739672141,1.03157282441985,0.774467224193457,0.255015714967195,0.283329920257049,0.58,6.90540847333216,0.013,0.0238,0.0072,0.179935552331404,0.81138856907653,0.760364133783184,0.281552359876946,0.022,0.0049,0.0078,0.0042,0.0790378507485152,0.193151157869869,0.666319096183685,0.760364133783184,0.0334955956224301,0.0475654840909908,0.633877206005106,0.279155709729471,0.72318778990477,0.234546761686639,0.0652765964414363,1.18901888095781,0.912588927854015,0.779070990862979,0.402889007030931,1.0050453439866
9,"MALE","European_ICRP_2002",18.1120195064881,0.760158657420501,0.721338387384534,0.164296462440031,72.6817775646809,4.07237390339019,40,10.4995172733757,0.37,0.222207456833792,0.103992794800866,0.0632638167895792,2.63622098226122,1.3809864676163,0.765763734939087,5.6747964949896,0.6,0.5925,0.0015,0.35,0.349999999995,0.419999999994,0.63975,0.69,0.0012,0.001518,0.3149999999955,0.0209999999997,0.069999999999,0.0311519127318634,0.00191765878142008,0.701715481458706,0.103741008649585,1.14547494616471,0.125604992877623,30,54,0.105871663629043,1.5,15.1504683277619,0.9,45.0367504646052,3.32127081604108,1.7971929711083,0.287918763360708,22.6714336452092,0.609700520997468,0.977033836610382,1.1516443297038,0.287918763360708,266.346353,407.668807,339.371578,237.284957,133.37415,1.638,2.275,2.275,2.275,2.275,3.2396,0.0606287257904667,0.570555026626323,93.3442173254332,0.244076044665886,1.24927379608378,2470.67783442544,0.107174956620649,0.934046680857035,0.702990737836418,0.281074434141232,0.328457542427866,0.58,5.39658950741782,0.013,0.0238,0.0072,0.194541647339737,0.813321928188673,0.762175912975821,0.289276260966098,0.022,0.0049,0.0078,0.0042,0.0792261804277499,0.208830016918361,0.667906786897233,0.762175912975821,0.0332267633866482,0.0214738313247888,0.619076803711173,0.251390281999781,0.673861281079068,0.218141779158392,0.0759087405149055,1.05518515610949,1.11900674532056,0.923829748750362,1.16972298176806,1.66249673498921
