"IndividualId","Gender","Population","Organism|Weight","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate","CYP3A4|Ontogeny factor","CYP3A4|Ontogeny factor GI","UGT1A4|Ontogeny factor","UGT1A4|Ontogeny factor GI"
0,"MALE","European_ICRP_2002",72.4265552287219,1.00318603106407,1.41494617313031,0.258204292699449,183.565027253186,39.3236899745295,40,16.7481632601459,0.47,0.890303289425704,0.412163126902291,0.0254920248020184,10.9137713541136,1.47397133134463,0.526007793656145,13.8879504866557,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0205248726298684,0.0378934493829267,0.0804089141688479,0.25685915625353,0.594037125215593,0.634671818668536,30,54,0.105229853576272,1.5,14.9382635265036,0.9,43.8104093582873,2.66090254390781,1.32085186485469,0.5,12.2435393224631,2.25673780134796,0.930111937501299,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.18509187949736,0.392490153404659,175.268386988327,0.574670707741039,0.805991828978595,2652,0.37203785139863,0.646177155152891,1.82207541665776,0.18721249281997,0.812925461745764,0.58,35.3640819312334,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0339626623775607,0.109419471046398,0.336508408335304,0.888562993299947,3.64017697280806,0.0882369458702774,0.149928530546573,0.863904031987153,1.11463099712833,1.31160168577097,1.44625196451235,1.14233112963792
1,"MALE","European_ICRP_2002",75.6987230871086,0.921000236177743,1.26823193761383,0.231191575042522,195.065672707472,33.8935671718296,40,18.0949869822373,0.47,1.01852154759441,0.382261851320374,0.0261421233286342,12.5177739624263,1.47796971431621,0.490076412221734,8.23168817463685,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.023285188988606,0.0421712472953019,0.0835194275325224,0.327491751700745,0.602212952980493,0.292116154458648,30,54,0.107257170836717,1.5,14.7971929659259,0.9,46.7032043582837,2.81845945995051,0.8780278946639,0.5,18.5352513201622,0.392698524739541,1.02638383578358,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.177482822590298,0.38527737450593,166.807148585704,0.785549225948124,0.943407247427072,2652,0.357234071082824,0.671649384193568,2.90030881783372,0.184417375039227,1.72481135661329,0.58,40.0374181013072,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0349681411526836,0.117702928022404,0.338081641911142,0.988533797282965,4.05534870557008,0.0886690533176203,0.264338857108908,0.813453367698165,0.989015881287487,0.477431001550139,1.86441411497575,1.14856360071884
2,"MALE","European_ICRP_2002",77.4244337266502,1.16359437165358,1.79774468926613,0.233291506460841,197.943493923393,22.1741403928837,40,18.2175325872888,0.443913801309612,0.947187078210516,0.39210111505742,0.0339246040219587,11.5049028774864,1.40294368325583,0.486294612644991,13.6298584955734,0.763479321833457,0.753935830310539,0.00190869830458364,0.191303438428465,0.186520678166543,0.223824813799851,0.814059826904924,0.878001220108476,0.00152695864366692,0.00193160268423865,0.167868610349888,0.0111912406899925,0.0373041356333085,0.0293525391714759,0.0300299843290969,0.128554580076963,0.267940126256861,0.784331409592443,0.501079968363224,30,54,0.124821101629273,1.5,14.9359952945294,0.9,43.7840187267043,3.36450695668304,0.967067361336029,0.486659517989736,19.027565733824,1.86841584310492,1.07245108632971,1.94662763747947,0.486659517989736,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.134311637536536,0.429556009655046,78.8887812073948,0.825677784018856,1.04920789739901,2575.30657585026,0.404329475699468,0.673379681824591,1.93151870642349,0.208770723292078,0.914423282082747,0.58,39.5506404640746,0.013,0.0238,0.0072,0.177,0.811,0.76,0.170434479476155,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0327099972754629,0.10755316326054,0.321027237846627,0.954230117302809,3.75697934737771,0.110974169980739,0.168726420340669,0.882498228165985,0.90597435221544,0.569090952587934,0.816896302621287,0.75896619036036
3,"MALE","European_ICRP_2002",54.7192303040738,0.777754902954678,1.28202369734861,0.232414947665624,152.72017262564,29.8195224673578,40,15.3439778143299,0.469398408224526,0.777974945931616,0.406490442136074,0.0280657298360376,9.06728942051522,1.62053227283475,0.457266503656928,10.1625536282367,0.799157771514337,0.789168299370407,0.00199789442878584,0.160721910130569,0.150842228485664,0.181010674182796,0.852101973877161,0.919031437241487,0.00159831554302867,0.00202186916193127,0.135758005637097,0.00905053370913979,0.0301684456971327,0.020635728587591,0.0349777515391353,0.0885124473564413,0.387868873519426,0.596932615472391,0.426727715373393,30,54,0.179912689072766,1.5,15.0159856692697,0.9,43.5906998141603,2.89008139445542,0.797381658952582,0.499692345966023,14.7949954095107,0.967501820259644,0.930501658091149,1.99876914322738,0.499692345966023,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.146565767636719,0.396677583777182,158.439878500084,0.678688834306027,0.886427163525069,2650.23132018011,0.288940893149641,0.595127503656798,1.9804965500039,0.187777709502199,1.04092441384011,0.58,23.3724952773366,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16024063671019,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0353774407656032,0.270275971658221,0.34015487946825,0.884082410340072,2.82786415580901,0.0900672688591807,0.344480979907189,0.788659047864738,0.939279124490919,0.697813401413007,0.444091152869436,1.23480718172987
4,"MALE","European_ICRP_2002",60.0495074790422,0.864503304151481,1.09551372205728,0.208958929844092,168.160615715682,35.0361136044544,40,16.952129335465,0.47,0.87437607102399,0.419716475521299,0.0260356615323325,11.0009588820155,1.49627364859463,0.47010252790095,7.84908363934873,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0208093908912371,0.0390722848901479,0.0797014804305951,0.411529887349865,0.621094079775979,0.510012989134944,30,54,0.104001170018545,1.5,15.1060776376031,0.9,44.5807181742916,3.09639961514548,1.47618833279935,0.5,28.8783301133528,0.977053245085728,0.949590098383543,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.207899692216142,0.379245804407736,163.890647871239,0.684310774506099,0.923576039970496,2652,0.353835017375565,0.598701971374165,1.62218906514733,0.179406864527923,1.10240045692603,0.58,28.4959023890439,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0354929562094922,0.211324683619448,0.359555551243775,0.915122888959464,3.51009589364545,0.083261640175101,0.345402739723614,0.789444254086499,1.05671466206851,1.51060634039538,1.09071467153428,1.4546352720085
5,"MALE","European_ICRP_2002",61.0352214659788,0.938011681396417,1.31502926732329,0.206237852682039,170.785397322149,23.7409378698752,40,17.2030746249019,0.449136459566251,0.924283783080248,0.391578477501181,0.0301848485877388,10.633951913888,1.45523124328615,0.5102722149955,10.4519384844544,0.770791043392751,0.761156155350342,0.00192697760848188,0.185036248520499,0.179208956607249,0.215050747928699,0.821855950017521,0.886409699901664,0.0015415820867855,0.00195010133978366,0.161288060946524,0.0107525373964349,0.0358417913214498,0.0269724900088224,0.0291992941993112,0.113554831025585,0.249928699609774,0.733240053819761,0.242255186334964,30,54,0.136279467498996,1.5,14.9857041516614,0.9,44.9115874727718,3.5331860842693,0.690312626206573,0.489330385422181,31.17888508868,0.249206971083683,0.77872857649741,1.95731319627255,0.489330385422181,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.110334937243956,0.451741638117207,188.72050554351,0.718440819167032,0.908246237281017,2590.66119112478,0.465932485502764,0.725206629038632,2.01480742449454,0.216295900061953,1.13001405947927,0.58,27.7989519120751,0.013,0.0238,0.0072,0.177,0.811,0.76,0.1683454161735,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0331577148816873,0.14420774007452,0.391570023128913,0.86690055754463,3.10081161916745,0.100386442570773,0.306452828875598,0.775101770665241,1.20373901686087,0.818635822343063,0.760255434531249,0.468793576338073
6,"MALE","European_ICRP_2002",70.1559684702285,0.911581028442049,1.90007887695238,0.245113683627589,181.578328706618,33.2155013052819,40,16.917981034602,0.47,0.933127441438866,0.4319626069295,0.0280214569771445,11.0572500035201,1.55426745947535,0.529067958279759,19.5196876510949,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0239837961159487,0.0392648575653303,0.0745227211475134,0.39820534427214,0.577518557965491,0.401698560138469,30,54,0.105536178931575,1.5,15.1211513527401,0.9,43.5922938722545,2.77988201949747,0.612821457774505,0.5,9.77247673634781,0.76576448370005,0.854978633445347,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.140880564987505,0.411050744799234,116.761797805958,0.612345088737881,0.921963314164828,2652,0.442735740513332,0.586772588611684,1.32173881890403,0.177749490711281,1.26025603337084,0.58,27.2527436640744,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0315041200996588,0.242455993320706,0.329870818442641,0.9413979704039,3.41607035671613,0.0807737857261289,0.18988031476511,0.859467742116337,0.920777319204409,0.389951539863011,0.494103548410674,2.53791045988072
7,"MALE","European_ICRP_2002",73.3584307182924,0.903729313189885,0.779827347072749,0.222571353854735,192.343556833479,37.8718782485797,40,18.1547545803167,0.47,0.968066257070883,0.409573048519302,0.0286480003122587,12.4793394367434,1.51162824278442,0.555059298301069,13.3223659944152,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0189765396831979,0.0403242944860468,0.0794591197788724,0.621616810374775,0.641327706783347,0.626755718681724,30,54,0.0925801056491462,1.5,14.9184139810947,0.9,43.5351486784553,2.95206720826367,0.805542149534487,0.5,21.5939131791044,0.454132575953439,1.38138386916348,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.167295233697832,0.374707926708887,161.570176020277,0.817781030141639,0.809053418585395,2652,0.363341426354956,0.628288455341413,2.74312398956828,0.19430551388235,1.48238889510934,0.58,32.1146817173291,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.031944919657368,0.216326114376231,0.325124111638335,1.0265517758067,4.1028761917257,0.0866106427561139,0.344394541106855,0.816613808597037,1.03019647842503,1.12229628920283,0.761743908478348,0.466074273023036
8,"MALE","European_ICRP_2002",92.1744274876979,0.87195356833241,0.862940571115537,0.275583429453903,216.397379316061,38.4395811326986,40,18.2885247437388,0.47,0.976641646560275,0.417679888704371,0.0276249621764461,13.0786934824893,1.65944970804354,0.502607331067144,22.5783999305871,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.020968636352155,0.0435994996063885,0.076455718824008,0.426432612155815,0.59672217397109,0.491850607533703,30,54,0.0722246527927447,1.5,14.9979256447641,0.9,44.8314672721164,2.92126302850166,1.2757286145013,0.5,4.80383777394468,0.231695971429966,0.661964686683651,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.169591854388781,0.382749114510479,151.845020016749,0.874682316057934,0.934128173598065,2652,0.397776308172702,0.64515325076979,2.91324431012402,0.179367165540664,1.90571757962132,0.58,40.5234397412643,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0354064997341894,0.17080546317923,0.336766621564898,0.965667706991287,4.31020932429761,0.0931366215842842,0.270545507920289,0.828346349424152,1.06947501119493,0.792713132997216,0.683328633944421,0.975275392947157
9,"MALE","European_ICRP_2002",105.970943437022,0.620318840580198,0.773312013161553,0.301536109870918,234.916057738956,32.1885300577565,40,18.7466528216445,0.47,1.05359556947476,0.429434264798365,0.0295650282843557,13.4896301901034,1.50598145539811,0.526061800538137,33.9420637093536,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0229908858388232,0.0422401717908888,0.0833038177670262,0.468216195960978,0.622319559039722,0.371896253713625,30,54,0.0985753330290027,1.5,15.0219581718479,0.9,43.5782440112226,3.25441496922456,1.30156133403807,0.5,26.506166675746,1.89134164322364,0.852265232586114,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.231574166282201,0.361254485639337,116.71131796004,0.77952609638579,0.881386084717562,2652,0.359900156793151,0.60402161829941,3.16949962553731,0.180302820375766,1.41535629524475,0.58,42.4224398148718,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.035132932312661,0.263350150942007,0.352904885039002,0.991147299090157,4.80502230171011,0.0849013753967371,0.230069719570794,0.82906142854892,0.945538995092862,0.921437575325039,0.49889511433225,1.44475947701418
